0.162200
0.148440
0.148200
0.145320
0.144160
0.144880
0.148520
0.147040
0.143920
0.140840
0.140400
0.143120
0.138560
0.148440
0.139640
0.138920
0.141680
0.141400
0.138720
0.137640
